a11,a22,a33,a44,a21r,a31r,a32r,a41r,a42r,a43r,a21i,a31i,a32i,a41i,a42i,a43i,ptq0_11,ptq0_22,ptq0_21r,ptq0_21i,ptq1_11,ptq1_22,ptq1_21r,ptq1_21i,concurrence
0.15672962149737518,0.1811315932864113,0.281304776978679,0.3808340082375345,0.023654225725378016,-0.10348585400662191,0.10739722494729002,0.029659748575411052,-0.07137067794579918,-0.09810651969053168,-0.03235053762217744,-0.0911826836594728,0.02015906917797576,-0.108302141409838,-0.1605854401350398,0.09668376547624472,0.3378612147837865,0.6621387852162135,-0.1748565319524211,-0.25176812379451263,0.4380343984760542,0.5619656015239458,-0.07445229396515365,0.06433322785406728,0.0
0.44113000489767945,0.15979720486821142,0.22799926636483725,0.17107352386927185,-0.015303129090098004,0.17968516477584723,0.0035036905213131457,-0.03227069023228115,-0.011130221381385546,-0.03114502306265457,-0.006375921812975669,0.012966178810107499,-0.000990556451044253,0.14033301630532333,-0.11395189601405864,-0.028677652466438643,0.6009272097658909,0.39907279023410913,0.16855494339446167,-0.10098571720395114,0.6691292712625168,0.33087072873748324,-0.046448152152752574,-0.035053574279414315,0.02209455681701529
0.19726673558937705,0.1669694561165798,0.3029179214205142,0.33284588687352895,-0.0511352945672726,-0.07163286499690676,0.06533098203902711,-0.005603966113571645,0.08847112196615055,0.22728358038978777,-0.1365001786684744,0.027804467566732875,0.009491723070712428,-0.06047086542374085,0.03337221525570518,-0.022510093613096208,0.36423619170595684,0.6357638082940431,0.016838256969243792,0.06117668282243806,0.5001846570098912,0.49981534299010877,0.17614828582251518,-0.1590102722815706,0.1996009683691347
0.14986779845510043,0.2879195498283458,0.15252924652785546,0.4096834051886984,0.01914766315124928,0.09886951902026132,0.001900213732465253,-0.0639171011362596,0.07577430610567257,-0.01518275466341943,0.08419614798789848,0.03925169947528837,-0.1497859682932513,0.04852974668721053,0.061615400912346886,-0.029270865423170374,0.43778734828344623,0.5622126517165539,0.1746438251259339,0.10086710038763526,0.3023970449829559,0.6976029550170442,0.003964908487829849,0.05492528256472811,0.04321721196671132
0.30805224432091266,0.35481875905974775,0.17141061880194863,0.1657183778173909,-0.11688669720253178,-0.0017728318230260903,0.0555422834227313,0.03376041920239705,0.12081252124556272,-0.003412112850976099,-0.1107013132795148,0.05784181518216204,0.04700729698951604,-0.0437761081880997,-0.09656119927006315,-0.08613975051712396,0.6628710033806604,0.33712899661933954,0.11903968942253662,-0.03871938408790111,0.4794628631228613,0.5205371368771387,-0.12029881005350788,-0.19684106379663874,0.0
0.4107724645437183,0.18025452146818544,0.21915029060336758,0.18982272338472858,0.023104958761729452,-0.13709117314153793,-0.01712049872748359,-0.20135562524326986,-0.04788548332975109,0.036210059339279864,0.05574841651351482,0.035721306444222146,0.11133257595040134,-0.04663442828234503,-0.0022219510866186274,0.1306120413221737,0.5910269860119037,0.40897301398809616,-0.18497665647128902,0.03349935535760352,0.6299227551470858,0.37007724485291404,0.059315018101009316,0.1863604578356885,0.10924887382020744
0.3060439766880218,0.29203453949851554,0.2100864093201325,0.19183507449333015,-0.13350460756272986,-0.013553608083165842,0.03165783742773987,-0.11346919086227557,-0.013623299336240298,-0.0877836175616235,-0.006605493074775015,0.183868705216899,-0.05596311723531687,0.02854175667054167,-0.1037585033883298,0.07782367015081727,0.5980785161865374,0.40192148381346265,-0.027176907419406142,0.08011020182856919,0.5161303860081543,0.4838696139918457,-0.22128822512435337,0.07121817707604226,0.12437625224794648
0.08786526170158937,0.23666411289028702,0.4746924185428083,0.20077820686531525,0.10134780144474408,-0.016985176577130372,0.04689716133721709,0.005323079281238381,-0.08775291014492324,0.08770718883943879,-0.025075115849137155,-0.12331291381502263,-0.20171792352342746,0.006334512279577406,0.016096718292508413,-0.06914972440365519,0.32452937459187636,0.6754706254081235,-0.10473808672205362,-0.10721619552251421,0.5625576802443977,0.43744231975560227,0.18905499028418288,-0.09422484025279235,0.2778863241969674
0.1770173212119801,0.2986908199727183,0.19682763998862057,0.32746421882668086,0.08575426785408952,-0.04356230722400226,0.021430589382283725,-0.020270509745981904,0.07173044639363724,0.060981785186003154,-0.11756024495288403,-0.021940814914316643,-0.004468608071332043,0.05911001097033098,-0.13018697690286224,-0.14526075810637493,0.4757081411846984,0.5242918588153014,0.028168139169634974,-0.1521277918171789,0.3738449612006007,0.6261550387993992,0.14673605304009268,-0.26282100305925893,0.0
0.441565379625014,0.19895424888282257,0.19266760902084107,0.16681276247132226,-0.03795792705293705,0.2161326415738482,-0.006076931402494746,0.01301630392404279,-0.024672052005599892,0.04769257225234183,-0.004149632483073642,0.037426361929187,-0.01570070980709718,0.025610090022650706,0.015609975402057356,0.05598207224530583,0.6405196285078366,0.35948037149216333,0.19146058956824832,0.05303633733124436,0.6342329886458551,0.3657670113541448,0.009734645199404778,0.05183243976223219,0.0
0.2197359782085197,0.28510834340579594,0.31657297940307483,0.17858269898260956,-0.0642635678467817,-0.078473219779857,-0.025316936629836764,-0.07860714954430954,-0.018738340800988018,0.06524965196554051,0.1676964456371183,0.004404768223819941,-0.06823744056659596,-0.032036854464980453,0.10246090611191008,-0.07841839819706874,0.5048443216143157,0.4951556783856844,-0.09721156058084501,0.10686567433573002,0.5363089576115945,0.4636910423884055,0.0009860841187588204,0.08927804744004957,0.013745995566645044
0.17788162920615086,0.3164576289849825,0.32998234895857714,0.17567839285028958,0.1514458725170393,-0.033907640158119624,-0.0400360648856894,0.046591243234248306,0.0526183184304625,0.005472045960526875,-0.062150808914502524,0.04489363427567844,-0.09586434616016051,0.004877221596103124,-0.040904504871722855,0.10922340963700819,0.49433925819113333,0.5056607418088668,0.01871067827234288,0.003989129403955585,0.5078639781647281,0.49213602183527205,0.1569179184775662,0.047072600722505666,0.05291763817757278
0.29241339793313137,0.21116980115414474,0.27626432296913034,0.2201524779435937,0.10886751970964614,0.19372072112047484,0.05870356341925356,0.030994249313653677,0.03520103060646128,0.010927280154146518,-0.009838117551823485,0.08033656884603163,0.09391003555108407,0.16406452908674324,0.039938938077073396,0.06570103134708216,0.5035831990872761,0.496416800912724,0.22892175172693613,0.12027550692310503,0.5686777209022618,0.43132227909773846,0.11979479986379266,0.05586291379525868,0.06217979530256426
0.19306361286684748,0.24602861033690512,0.2090808203657434,0.3518269564305041,0.049629108733213745,0.13358984641224567,0.05957797880062564,0.04824384885643529,0.16461312725487817,0.08668560818337012,-0.005269023418593716,-0.0708914291288567,-0.10827939136249073,-0.06410455508646845,-0.01208134114056234,0.10330191186797415,0.43909222320375263,0.5609077767962475,0.29820297366712384,-0.08297277026941903,0.40214443323259086,0.5978555667674093,0.13631471691658387,0.09803288844938043,0.0
0.1401537869019965,0.2705446498500126,0.33275517149969863,0.25654639174829236,0.01620444230044903,-0.03027924744806971,0.15709996944826055,-0.029261097584696125,0.08097435001650637,0.15212645103850203,-0.03303762637504711,-0.0032674846420356657,0.009678820373537768,0.007363113259423637,-0.1890598196766879,-0.024281589184466233,0.4106984367520091,0.589301563247991,0.05069510256843666,-0.19232730431872355,0.4729089584016951,0.527091041598305,0.16833089333895107,-0.057319215559513345,0.15307020261023185
0.23164164335469722,0.25477302264252155,0.2121803381291329,0.30140499587364833,-0.14823496079429055,-0.03029457085755233,0.018311490288985172,-0.049663255807700285,0.04383083180339261,0.03663953967323584,0.10364996934141177,0.07662919234467516,-0.0934229599217482,-0.0029311945712052544,-0.10215361356518644,0.13694819167116298,0.4864146659972188,0.5135853340027812,0.013536260945840279,-0.02552442122051128,0.4438219814838301,0.5561780185161699,-0.11159542112105471,0.24059816101257475,0.14192278114561574
0.15720145411226105,0.35035645742282895,0.19804142209807563,0.2944006663668343,0.01816516022284994,0.018566720607014215,-0.04498762060773318,0.10015565338807092,-0.07543772317892201,-0.0886534201094842,-0.019566735777480092,0.01536375229689321,-0.08733588547837812,0.0185421021542773,0.22781103085505297,-0.12180745384777154,0.50755791153509,0.49244208846490994,-0.0568710025719078,0.24317478315194618,0.3552428762103367,0.6447571237896632,-0.07048825988663426,-0.14137418962525164,0.0
0.2130366240460037,0.1116673431482112,0.552439372465177,0.12285666034060802,0.043809284204126886,-0.18537333874121276,-0.1036818553552263,0.07407219555570023,0.027099205204657147,-0.11562640563776899,-0.04697684396093336,0.09855902593142221,-0.09944338277944931,0.006834929931406222,0.0007125606560045207,0.10374144275697562,0.3247039671942149,0.6752960328057851,-0.15827413353655562,0.09927158658742673,0.7654759965111808,0.23452400348881922,-0.0718171214336421,0.056764598796042266,0.2224911533792732
0.1347677120529933,0.3860564421388456,0.2570254643696176,0.22215038143854357,0.0072031598312031165,0.014600339443318336,-0.09371520521481726,-0.116373932021949,0.011016565000315025,0.004854533706230072,0.08417444711478811,-0.023984637616768386,-0.19951678058670747,-0.00027560940564845174,0.010809067597908456,-0.0417602509790309,0.5208241541918389,0.4791758458081612,0.025616904443633362,-0.01317557001885993,0.3917931764226109,0.6082068235773892,0.01205769353743319,0.04241419613575721,0.13911430096000668
0.0547004675637541,0.41627932909823373,0.26869181172952006,0.2603283916084921,0.03446748052493436,0.0032268116507251344,-0.12620013089172236,0.034805011358769046,0.048650136299489145,-0.06786742312638017,0.043645325384751146,3.984635375637797e-05,0.16173557427903607,-0.04781035512667416,-0.1704933173548927,-0.047282209276336605,0.47097979666198786,0.5290202033380121,0.05187694795021428,-0.17045347100113634,0.3233922792932742,0.6766077207067258,-0.033399942601445805,-0.0036368838915854587,0.24296513781806942
0.2414184050587695,0.4599588784685212,0.1530468859380185,0.14557583053469084,0.09179382958038833,-0.03686265862356426,0.06791139846635634,0.06624045218595363,-0.05397962750923765,-0.022284621318363063,-0.067635025810112,-0.1042037603299968,-0.09276275437942012,-0.025172432513034085,-0.10154657196203198,0.05181315368647634,0.7013772835272907,0.2986227164727093,-0.0908422861328019,-0.20575033229202877,0.39446529099678795,0.605534709003212,0.06950920826202527,-0.015821872123635665,0.029926003194168556
0.3785600458981987,0.2796359614185231,0.30079286041630077,0.0410111322669774,0.18884104594589043,0.15735197462391365,0.0661363075349889,0.005676891388360479,-0.00547569736580003,-0.04656149724333477,0.12663624331425205,0.09282684514365178,0.0701085711779622,-0.03356278512870297,-0.0703117321694257,0.015851148761507044,0.6581960073167218,0.34180399268327816,0.15187627725811362,0.02251511297422608,0.6793529063144994,0.3206470936855005,0.14227954870255566,0.14248739207575908,0.2614604326200699
0.16201483797920452,0.43401562774531505,0.2085758377106767,0.19539369656480385,0.11528359611906257,-0.06696163283380942,-0.00472096762598556,0.05426840312154489,-0.14894068937178326,-0.06659809692961358,0.06955619043122516,-0.03409204621861708,-0.005794367958013745,0.0015826811265825668,0.021384161056017634,0.10669117758122655,0.5960304657245196,0.40396953427548055,-0.2159023222055927,-0.012707885162599443,0.37059067568988124,0.6294093243101189,0.04868549918944899,0.17624736801245172,0.026550798648578254
0.332901489935551,0.20759453258115343,0.05486103748669797,0.4046429399965977,0.08794135099614957,-0.03453790636888029,-0.08003217073224825,-0.06858726043400457,0.05844826884638959,-5.5272339504532494e-05,0.0284092828499454,0.0011464946439798678,0.053926721493671385,0.11388731459341199,-0.04136918742273192,-0.013223398611304537,0.5404960225167045,0.45950397748329563,0.0239103624775093,-0.04022269277875205,0.387762527422249,0.6122374725777511,0.08788607865664504,0.015185884238640862,0.0855560468363509
0.3125143392422935,0.3811182175113655,0.07178139833320306,0.23458604491313798,0.054112390775302666,-0.003571353454611227,-0.05052040785910753,0.15627546026539554,0.054823305147552855,-0.04229318537337157,0.0740537198783574,0.0499632006038322,0.08481752787929937,0.025130463673078623,-0.04210247580582235,-0.04675795521608147,0.693632556753659,0.306367443246341,0.051251951692941625,0.007860724798009852,0.38429573757549657,0.6157042624245035,0.011819205401931099,0.027295764662275936,0.1330567925688148
0.22277819301473012,0.2474123866577589,0.15475889552414918,0.37505052480336193,0.024550385933724616,0.04771567642684693,-0.13240606702029364,0.060793061674624574,0.003963625263251428,0.0696965153699121,-0.0546023941029973,-0.0210479658770641,0.029591632803906035,0.006787295344345094,0.1691660407245213,0.009302385760613147,0.470190579672489,0.5298094203275111,0.05167930169009836,0.1481180748474572,0.3775370885388793,0.6224629114611209,0.09424690130363672,-0.04530000834238415,0.0
0.11214262313273314,0.15739199706763332,0.23022797204268272,0.5002374077569509,-0.014454292649345708,0.04576868304969823,-0.03285785856757922,0.09889396414175616,-0.04093355095355886,0.08485291358276265,0.02817681004486645,-0.0522560722060739,-0.0004389472877588799,-0.11742629350122723,-0.0008481589799736484,0.11176810300677484,0.26953462020036645,0.7304653797996337,0.004835132096139366,-0.05310423118604755,0.34237059517541585,0.6576294048245842,0.07039862093341694,0.13994491305164128,0.030403289026529792
0.20883926993248084,0.06915817635094004,0.2588002287324148,0.46320232498416436,0.029809274653553007,-0.06650336684227384,-0.0009519248269578774,-0.059185439061680174,-0.08367500170768201,-0.028892307252542312,-0.06391761597980271,0.15957384906125047,0.014260059235781695,0.10407476754944515,0.018835156226689447,-0.015793873096502754,0.2779974462834209,0.7220025537165792,-0.15017836854995587,0.1784090052879399,0.4676394986648956,0.5323605013351044,0.0009169674010106946,-0.07971148907630546,0.14702186114110544
0.10676317045136222,0.14216792792706298,0.40726714820319043,0.34380175341838426,0.05203853518617969,-0.0595464067946897,0.011420139710591696,-0.16736514248333448,-0.10337523024264984,0.10936351652144427,-0.04954044683085793,-0.031900013268350264,0.0110370667127139,0.046970774754547764,-0.10137820910794117,-0.14719722712867322,0.2489310983784252,0.7510689016215747,-0.16292163703733953,-0.13327822237629144,0.5140303186545526,0.48596968134544727,0.16140205170762395,-0.19673767395953115,0.0
0.4532148470103728,0.3142474039769162,0.13432987373985653,0.09820787527285442,0.0761777051418272,0.05131725924542505,0.020623000518059063,-0.08313486648392747,-0.04307298450523938,-0.020188406205129125,-0.1474988212235369,0.14581607130676308,-0.04969960408664541,0.06649159240033788,0.037712345571228,0.07111014955362434,0.767462250987289,0.23253774901271096,0.008244274740185673,0.18352841687799107,0.5875447207502293,0.4124552792497706,0.05598929893669807,-0.07638867166991258,0.055240056017742845
0.1860868388171552,0.30728970385068494,0.21350458014573617,0.2931188771864236,0.061016044039751055,0.02559625895737213,-0.15058496691187503,-0.12937299861270316,-0.023853331505028275,-0.03556401987640084,-0.08110625504763498,0.02948299873253252,-0.07880756227983161,0.022270357789717296,0.06859140985329547,-0.01980922107062393,0.49337654266784015,0.5066234573321597,0.001742927452343855,0.09807440858582799,0.3995914189628914,0.6004085810371085,0.025452024163350212,-0.1009154761182589,0.0
0.12469539732828683,0.3812739729507843,0.3172989927154835,0.17673163700544534,0.08632551378963102,-0.08654470426904198,-0.03007472961500692,0.017578764295617007,0.10459801182322193,0.053190906308678995,-0.13238241163625414,-0.06607131997783035,-0.16675076129242777,-0.053745788265136527,0.011929504392210353,-0.035766113318008434,0.5059693702790711,0.4940306297209288,0.018053307554179943,-0.05414181558561999,0.44199439004377034,0.5580056099562296,0.13951642009831,-0.16814852495426258,0.24073336901310566
0.0881647092684328,0.1054766792159637,0.25655356848586947,0.5498050430297341,-0.0032415935008926733,-0.049470153765215644,-0.024178280157796106,0.12738199905795175,-0.0696971992691941,-0.023828409338097396,0.011054036429594192,0.04542301554712327,0.0588028001064764,0.02847635003872806,0.10700267505001967,0.06490340735370471,0.1936413884843965,0.8063586115156036,-0.11916735303440974,0.15242569059714295,0.34471827775430225,0.6552817222456978,-0.027070002838990068,0.07595744378329891,0.09466616996737788
0.2502762742314878,0.35186573990768055,0.23335475311988674,0.1645032327409448,-0.04551918984371181,0.04914244181885284,-0.0859732614293685,-0.0957825269382299,0.08363266368122155,-0.13601621340161946,-0.018499282701059105,-0.11226041425710524,0.22885660072532626,0.02545636810972,-0.14372025784819986,-0.07705701038458618,0.6021420141391683,0.39785798586083154,0.13277510550007438,-0.2559806721053051,0.48363102735137453,0.5163689726486254,-0.18153540324533127,-0.09555629308564528,0.17969276906065398
0.167135675939762,0.06706064290823578,0.25640924634281814,0.5093944348091841,0.02708163266276857,0.050093955130807076,0.009331543142536347,0.10040359154074283,0.009052256652179099,0.14958843457030127,0.06308701292992333,-0.08066090537649975,-0.08215046029093341,-0.1342259637782415,-0.04693152546018174,0.07687401049316459,0.2341963188479978,0.7658036811520023,0.05914621178298617,-0.12759243083668148,0.4235449222825801,0.5764550777174199,0.17667006723306983,0.13996102342308792,0.13176798431057363
0.2338566191203263,0.1646665467108151,0.25204162329473073,0.3494352108741279,-0.02226147592901206,0.08324608438666126,-0.05531609557642969,0.05439746613934179,-0.03750261706648928,0.1564392207673893,0.013199726168836138,-0.08588909066948318,-0.03292053991059203,-0.07024775886633251,0.022163555415287958,-0.0747373857980499,0.3985231658311414,0.6014768341688586,0.045743467320171975,-0.06372553525419522,0.485898242415057,0.5141017575849429,0.13417774483837724,-0.06153765962921376,0.02695283588022067
0.18868431071612116,0.3975750971094423,0.2522421221299557,0.16149847004448087,0.06647448947409744,0.01867916465179124,-0.05192551683785729,-0.026002196461431027,0.12110395751385726,-0.12097836757471153,-0.05951847035175736,0.11166848689026942,0.09277517069457049,-0.06889826250667719,0.05891402100813898,-0.07328882564519673,0.5862594078255634,0.4137405921744366,0.1397831221656485,0.1705825078984084,0.4409264328460769,0.5590735671539231,-0.05450387810061409,-0.1328072959969541,0.07568349084022288
0.29631706536566194,0.07254137701356193,0.36331641583334373,0.26782514178743233,-0.029047338283064165,0.0005712531008650708,-0.12790691028117687,-0.007368368812445205,0.005561445023466378,-0.1350717538749665,0.022183169849355703,0.010313668795201722,0.030668801104435667,-0.02283225822256228,-0.09000101418262195,0.1273164680197782,0.3688584423792239,0.6311415576207761,0.006132698124331449,-0.07968734538742023,0.6596334811990057,0.3403665188009943,-0.16411909215803067,0.1494996378691339,0.005422462457109674
0.20222207828356753,0.48367523270333146,0.11286743825893118,0.2012352507541697,0.1439440150539119,-0.08262279262814427,0.036595605099059555,0.081563367474462,0.16825343077312518,-0.0720304380093614,0.03654084757435021,-0.0577354181335594,-0.017002435110970573,0.15137558231434248,0.09109300621094236,-0.03083308930587087,0.685897310986899,0.3141026890131009,0.08563063814498091,0.03335758807738296,0.3150895165424987,0.6849104834575012,0.07191357704455051,0.005707758268479336,0.22830239528876883
0.2641015559797463,0.2138966681983867,0.2903291282299566,0.2316726475919104,-0.05462985594341073,0.13453434666053532,0.053021473559086374,0.14230679707475685,-0.00886710378818836,0.07233639962830359,0.036210802872070874,0.11292366419301096,0.026972273946780697,0.07548264886367337,-0.09458699288826858,0.05282808577582429,0.47799822417813304,0.522001775821867,0.12566724287234696,0.018336671304742383,0.5544306842097029,0.4455693157902971,0.017706543684892856,0.08903888864789516,0.05121505958863114
0.25852953353743846,0.2011136812508781,0.4164723999728261,0.12388438523885742,0.030894133548128228,0.10675938444135162,-0.011437728896985449,0.06277824958536225,-0.045879292569230075,0.020006259191959124,0.08599362815357887,0.003396216749323837,0.034961170598041005,0.00950637423189064,-0.1077978466892599,0.05294041610377798,0.4596432147883166,0.5403567852116835,0.060880091872121546,-0.10440162993993607,0.6750019335102646,0.3249980664897355,0.050900392740087355,0.13893404425735686,0.0
0.3076323646826204,0.4783599459754764,0.11267320044941737,0.10133448889248602,-0.06605026061126963,0.029664906400033754,-0.04734388475784203,0.034766288812635236,0.06921858523649473,0.025403218197871214,-0.07591036884563523,0.08350498231454702,0.0754336615798728,-0.07587837602762916,0.06773930636882923,-0.04952831859577633,0.7859923106580968,0.2140076893419034,0.09888349163652849,0.15124428868337625,0.42030556513203776,0.5796944348679623,-0.04064704241339842,-0.12543868744141157,0.0
0.0851027457892257,0.23669868362855676,0.19011106523510815,0.4880875053471094,0.006386172852030262,0.0389681654655869,-0.1354695490663081,0.12158086577207135,0.16350674468081117,-0.028481550307988036,-0.04770022583122517,0.03737283782151172,-0.016430804454453943,0.01715297399377132,0.10305073578542462,0.0242121899047289,0.32180142941778245,0.6781985705822176,0.20247491014639807,0.14042357360693633,0.27521381102433384,0.7247861889756662,-0.022095377455957774,-0.02348803592649627,0.0
0.4356835377103016,0.3058296894772186,0.07471312078694946,0.18377365202553037,0.02852876300329837,-0.027566868236230568,-0.049420972560851324,-0.0915050412086047,-0.09204767721354803,-0.046153246690929274,0.11489965706558528,-0.130988498641398,-0.02115318724168382,0.005481437293873302,0.1196795580659197,-0.024417787480491823,0.7415132271875202,0.25848677281247984,-0.1196145454497786,-0.011308940575478293,0.510396658497251,0.489603341502749,-0.017624483687630903,0.09048186958509345,0.21669383371178788
0.2653038055549429,0.3347913941293142,0.28227085764876475,0.11763394266697831,0.035172765855527324,0.1057023156533604,-0.021325201278827265,0.026637458025400507,0.0677597563874015,-0.07090710277737264,-0.19978222532468626,-0.04848174737806656,0.07653229167371761,0.013680771208720707,0.056795138990369365,-0.06493607364601955,0.6000951996842571,0.39990480031574305,0.17346207204076192,0.008313391612302802,0.5475746632037076,0.4524253367962925,-0.035734336921845314,-0.2647182989707058,0.0
